acec_id,component_id,prescription_id,management_category,management_action_type,management_direction,management_scope,geographic_scope,seasonal_scope,exception_or_condition,is_prohibition,is_restriction,is_required_action,is_management_objective,current_or_historical,governing_document,governing_document_url,governing_document_page,governing_document_section,last_verified,confidence,provenance_class,notes
acec-f6df95a7521adf,blmca-16730901-e7b0-4741-bfc2-12c635454ba7,mgmt-eeaddad3f341,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA as amended, DRECP amendment",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-e3030589272cd2,blmca-414e290f-82ea-41f2-bd9c-2df6c38bfd83,mgmt-9fb351307a9b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended, later amended by DRECP ",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-eefba2002e5d17,blmca-73e7711d-f83f-4d84-90ee-11b4e91462c1,mgmt-0a2528be4250,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended, later amended by DRECP ",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-b6771a30b09496,blmca-f25c7ae2-e2d0-4648-8c79-77f49ceae8a7,mgmt-f976fcbc06dd,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Clear Creek Management Area RMP,https://eplanning.blm.gov/eplanning-ui/project/68803/510,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-b6771a30b09496,blmca-f25c7ae2-e2d0-4648-8c79-77f49ceae8a7,mgmt-41bff86ccfe0,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Clear Creek Management Area RMP,https://eplanning.blm.gov/eplanning-ui/project/68803/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-5b8a4b901701dc,blmca-ca7716a9-4127-4cf4-b604-71e6555b8280,mgmt-d51968cd8f6e,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by amendment #2 (1984) and amendment #3 (1989/1990) ",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-d5c6e9b559f032,blmca-c570fd0d-9d53-427a-b3f8-7872a809de3b,mgmt-79eca527b02e,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-03ec5d2a34cc80,blmca-a73e8240-b840-484b-9f42-348ad3349efc,mgmt-df80705a24fb,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a876ae3f36b69f,blmca-9a67d72f-b38a-417b-8c90-a944496f53a1,mgmt-6ee42ca0394e,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-178e8ebea9723c,blmca-47c04f8a-020f-4874-bea5-b0e62e5b520c,mgmt-ec1ec8e14f44,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-1a2274a209ecac,blmca-17caa1ee-c8df-44c4-a31a-f286579ab3dc,mgmt-99125c880d83,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-93fa7f39d38b25,blmca-1259e74b-fdcb-4048-8dbd-d6b75c9b62e3,mgmt-d3c538aea454,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-98a6137ae90fa3,blmca-45fb448b-f4f6-4d0c-b704-563f7200bb36,mgmt-6b9e024a934b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-3a20d59207e54e,blmca-8d89eacc-a5c4-4270-a7ef-71d85baebf80,mgmt-a93fe9a2c831,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-de4d49c5d889e6,blmca-73fce7c0-b767-4b9b-bd73-15b653cc036e,mgmt-e977df46e230,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-eff7540c4ac147,blmca-b6701475-6841-46a3-b3ec-9bec083ca1b8,mgmt-0563dee634f0,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-bd22db1dcbf017,blmca-59077d43-a3fd-404b-838a-e403eaa31b8d,mgmt-463e7a3aa128,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-5996b04f506863,blmca-0c552e4a-cd40-44e2-957a-de0ae8b6eed4,mgmt-b037c02c6831,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-90e93d7b70aff7,blmca-1346d40c-b3c0-4712-ae64-0a18830493c4,mgmt-bfb4abd77f01,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-11ad70d626345d,blmca-3293e6e9-5bdd-4399-aedc-2bad89712949,mgmt-e5727aa4873d,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-1c307d9c6029b1,blmca-f3eba61e-7ea4-4d76-ab28-a22b6f48a324,mgmt-24ead0714be3,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-44eff1e0aa93e7,blmca-4aef1ceb-7cc0-4918-8880-fe0977ac0039,mgmt-4ea5cf0ae1a9,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-bef60dbaeef6d9,blmca-f4b7e215-12a0-4a83-8b0f-b803f1936ebd,mgmt-a0d4a6d8255a,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-56983aa76a6050,blmca-7e81d0dc-104a-44da-90a2-0fe60ca299a3,mgmt-3bce8f7fc510,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-88e3a418c2424c,blmca-e1681c72-39e1-4c7d-b692-831db9041e78,mgmt-4cf1e89b1e16,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-cdb2e8b5bcad21,blmca-76727bf9-3803-4b54-ac93-a0090518a940,mgmt-547643cbeb41,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-8592ffba7bec30,blmca-7f7abb9d-ec59-41d8-b909-9adf59a3dfa7,mgmt-a2d3b18f78df,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-e71f61490a4558,blmca-898b680d-1d6d-4bb2-8a5b-86b29e02e106,mgmt-7835c2b6c156,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-bb20419abef121,blmca-90072281-e5cf-4ce8-9ffe-77776e64978d,mgmt-bb99d3fe7927,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-6dfe9441073c8e,blmca-5301616b-bb38-4100-9bb8-1517263940bb,mgmt-219938b8ca3c,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-1fe131d30ed452,blmca-aad34c8b-c4c6-47ff-b0b1-a03742303557,mgmt-78f62a125b18,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0816659292b860,blmca-2c2689c2-662b-45a4-8fee-d94f3d738800,mgmt-fb27eb67ea28,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0e71475d6309f6,blmca-0c762629-ffad-4e2d-a9a6-55ff6c2ab8b2,mgmt-daa527a79608,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-57790de833c6bf,blmca-8f21d46c-0514-4fbe-9260-5fe99e2fdfb3,mgmt-5afdf468d5a9,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Alturas,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-cad1fda48e9eb6,blmca-0f942396-6e06-406a-9fb2-a09b150b04ed,mgmt-c8be527d2365,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-6930ea9dede380,blmca-a40a1225-05e6-438b-980b-1b0e15bfcf71,mgmt-a2e990a193ea,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-6b0bfc8e7385f1,blmca-5d7797b6-51f4-4388-9b2d-9a96c1ec9229,mgmt-26e309d26349,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a2c380fb602c87,blmca-7c481b82-27c8-4daa-999b-839961b59d7e,mgmt-0948f770354c,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Hollister,https://eplanning.blm.gov/eplanning-ui/project/68795/510,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a2c380fb602c87,blmca-7c481b82-27c8-4daa-999b-839961b59d7e,mgmt-89021822db4c,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Hollister,https://eplanning.blm.gov/eplanning-ui/project/68795/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-c97ed0cdfcbdae,blmca-30483d73-69d8-45ca-864c-12f34fd77a79,mgmt-ec1bb138897b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0acef5ecce6ce0,blmca-14f78739-1ebb-4ad2-89ea-cc226ccf0e8e,mgmt-f02033b0489c,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-ecc59f84dbe438,blmca-f7cf88f7-b06d-4026-b9fe-ec943d3b5fdc,mgmt-8d4184339de0,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-3c49275da2ff7c,blmca-1131e79c-3a03-4bb4-a07d-17771a697564,mgmt-eeb309fa7adb,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-6af14f22098d02,blmca-9707bdba-2883-4030-a857-5471f42c9e8f,mgmt-95dee7c4794d,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-f85e7284dc76d3,blmca-da88d76a-ef5a-40ca-98bf-0f8873381a6c,mgmt-06871270c9af,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-928e4d8fcf9b05,blmca-f41ca86f-3388-4fe4-ad6c-39843696b57a,mgmt-a0f3d064a3c1,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by Plan 29",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
